"Salesforce Customer ID","Installation End Date","Installation PL Closed","Installation Address - ZIP Code","Opportunity Battery Capacity kWh"
"C000149272","08.09.2022, 08:00","09.09.2022, 17:57","41366","10"
"C000134149","06.09.2022, 18:02","09.09.2022, 17:54","44652","5"
"C000130351","31.08.2022, 18:40","09.09.2022, 17:52","66503","10"
"C000156714","06.09.2022, 12:00","09.09.2022, 17:49","67754","10"
"C000135177","06.09.2022, 08:40","09.09.2022, 17:45","35216","10"
"C000161085","05.09.2022, 16:34","09.09.2022, 17:44","07381","10"
"C000147855","08.09.2022, 16:16","09.09.2022, 17:37","53474","0"
"C000175001","05.09.2022, 14:09","09.09.2022, 17:32","15370","10"
"C000188509","08.09.2022, 15:00","09.09.2022, 17:14","06901","10"
"C000148682","","09.09.2022, 17:09","06901","10"
"C000183202","06.09.2022, 17:42","09.09.2022, 17:05","73525","10"
"C000126066","08.09.2022, 18:00","09.09.2022, 16:59","06577","10"
"C000164525","02.09.2022, 11:14","09.09.2022, 16:58","39418","10"
"C000141578","31.08.2022, 17:48","09.09.2022, 16:54","51702","10"
"C000167629","31.08.2022, 17:28","09.09.2022, 16:36","30938","10"
"C000116309","02.09.2022, 10:20","09.09.2022, 16:36","66497","10"
"C000126249","06.09.2022, 17:54","09.09.2022, 16:29","09244","10"
"C000090851","06.09.2022, 18:00","09.09.2022, 16:07","46487","10"
"C000167426","01.09.2022, 19:50","09.09.2022, 16:02","29308","10"
"C000158281","30.08.2022, 17:59","09.09.2022, 16:00","53879","10"
"C000145861","10.08.2022, 11:16","09.09.2022, 15:57","93473","10"
"C000115315","06.09.2022, 17:41","09.09.2022, 15:57","41372","5"
"C000186051","08.09.2022, 18:00","09.09.2022, 15:57","35625","10"
"C000151023","08.09.2022, 18:26","09.09.2022, 15:50","66453","10"
"C000157041","31.08.2022, 17:39","09.09.2022, 15:42","76761","10"
"C000127439","08.09.2022, 12:00","09.09.2022, 15:32","66969","10"
"C000159715","08.09.2022, 15:28","09.09.2022, 15:12","49584","10"
"C000178838","06.09.2022, 19:11","09.09.2022, 15:07","47506","10"
"C000171231","08.09.2022, 08:35","09.09.2022, 14:55","46485","10"
"C000132893","08.09.2022, 15:57","09.09.2022, 14:54","58762","5"
"C000081334","31.08.2022, 07:51","09.09.2022, 14:51","53783","5"
"C000099962","08.09.2022, 23:00","09.09.2022, 14:48","58762","5"
"C000161927","05.09.2022, 20:35","09.09.2022, 14:41","52388","5"
"C000187920","09.09.2022, 17:55","09.09.2022, 14:32","15366","10"
"C000061595","","09.09.2022, 14:21","14979","10"
"C000143432","31.08.2022, 11:21","09.09.2022, 13:50","54316","10"
"C000151962","07.09.2022, 20:57","09.09.2022, 13:27","73479","10"
"C000112218","30.08.2022, 17:34","09.09.2022, 13:18","38446","10"
"C000093074","19.08.2022, 20:00","09.09.2022, 12:39","66265","10"
"C000178692","08.09.2022, 18:00","09.09.2022, 11:49","78357","10"
"C000149226","08.09.2022, 18:44","09.09.2022, 11:13","97529","10"
"C000155047","22.08.2022, 16:00","09.09.2022, 11:11","31535","10"
"C000163419","05.09.2022, 16:29","09.09.2022, 11:09","32805","10"
"C000057271","","09.09.2022, 10:46","26676","10"
"C000156162","05.09.2022, 14:23","09.09.2022, 10:31","67590","10"
"C000125539","07.09.2022, 12:59","09.09.2022, 10:29","24392","10"
"C000103592","29.08.2022, 18:00","09.09.2022, 10:26","91619","10"
"C000152004","05.09.2022, 18:30","09.09.2022, 09:24","40885","10"
"C000107615","07.09.2022, 19:49","08.09.2022, 23:18","31079","5"
"C000128205","24.08.2022, 15:22","08.09.2022, 22:15","39291","10"
"C000110093","08.09.2022, 16:05","08.09.2022, 21:30","55606","10"
"C000157751","29.08.2022, 17:41","08.09.2022, 21:14","63607","5"
"C000155418","06.09.2022, 19:39","08.09.2022, 21:04","59320","10"
"C000195029","07.09.2022, 18:52","08.09.2022, 20:55","52372","10"
"C000111168","02.09.2022, 08:08","08.09.2022, 20:54","42499","10"
"C000124906","01.09.2022, 17:40","08.09.2022, 20:47","66500","10"
"C000137896","16.12.2022, 18:00","08.09.2022, 20:37","31832","10"
"C000152868","31.08.2022, 16:02","08.09.2022, 20:37","21368","10"
"C000153749","29.08.2022, 18:00","08.09.2022, 20:36","19348","5"
"C000163204","25.08.2022, 15:51","08.09.2022, 20:33","29525","5"
"C000173301","09.09.2022, 08:49","08.09.2022, 20:28","72160","10"
"C000141375","07.09.2022, 17:42","08.09.2022, 20:19","55595","10"
"C000108272","22.08.2022, 17:58","08.09.2022, 20:02","06406","5"
"C000166126","08.09.2022, 18:56","08.09.2022, 20:00","65624","10"
"C000155490","08.09.2022, 16:00","08.09.2022, 19:53","64407","10"
"C000172353","08.09.2022, 16:00","08.09.2022, 19:52","15370","5"
"C000117037","07.09.2022, 15:39","08.09.2022, 19:49","67304","10"
"C000158759","08.09.2022, 18:33","08.09.2022, 19:45","69118","10"
"C000147540","17.08.2022, 15:24","08.09.2022, 19:42","06268","10"
"C000163879","01.09.2022, 15:25","08.09.2022, 19:40","99085","5"
"C000166664","09.09.2022, 12:03","08.09.2022, 19:35","16775","10"
"C000150852","07.09.2022, 16:03","08.09.2022, 19:35","99326","10"
"C000149394","06.09.2022, 17:00","08.09.2022, 19:25","19067","10"
"C000154892","","08.09.2022, 19:24","41334","10"
"C000171866","30.08.2022, 19:17","08.09.2022, 19:05","13129","10"
"C000167944","07.09.2022, 19:28","08.09.2022, 19:04","42659","0"
"C000104826","17.08.2022, 15:45","08.09.2022, 19:02","17237","10"
"C000152892","31.08.2022, 18:06","08.09.2022, 18:54","37539","10"
"C000151709","","08.09.2022, 18:52","06347","10"
"C000151148","08.09.2022, 16:27","08.09.2022, 18:40","48455","10"
"C000143349","01.09.2022, 16:20","08.09.2022, 18:33","21769","5"
"C000178609","07.09.2022, 12:40","08.09.2022, 18:05","53639","10"
"C000163140","06.09.2022, 17:56","08.09.2022, 18:02","35510","10"
"C000143208","29.08.2022, 15:40","08.09.2022, 17:57","64846","10"
"C000146931","08.09.2022, 18:00","08.09.2022, 17:39","16556","10"
"C000167699","07.09.2022, 18:44","08.09.2022, 17:32","64401","0"
"C000178622","08.09.2022, 16:00","08.09.2022, 17:22","15827","0"
"C000167545","07.09.2022, 16:38","08.09.2022, 17:21","74182","10"
"C000121061","07.09.2022, 16:00","08.09.2022, 17:21","87452","0"
"C000130053","02.09.2022, 12:27","08.09.2022, 17:00","72270","10"
"C000195910","07.09.2022, 11:27","08.09.2022, 16:37","64569","5"
"C000173119","02.09.2022, 15:21","08.09.2022, 16:27","12623","10"
"C000133139","31.08.2022, 15:34","08.09.2022, 16:21","99444","5"
"C000157873","29.08.2022, 15:47","08.09.2022, 16:20","06333","5"
"C000157223","06.09.2022, 19:49","08.09.2022, 16:19","13437","10"
"C000153216","30.08.2022, 18:06","08.09.2022, 16:11","38154","5"
"C000178868","07.09.2022, 15:00","08.09.2022, 16:05","06406","5"
"C000130104","31.08.2022, 09:32","08.09.2022, 15:28","51570","10"
"C000134146","","08.09.2022, 15:17","73547","10"
"C000151486","07.09.2022, 16:36","08.09.2022, 15:16","64653","10"
"C000118687","07.09.2022, 17:23","08.09.2022, 15:14","73734","5"
"C000145506","07.09.2022, 17:53","08.09.2022, 14:43","41564","10"
"C000134860","16.08.2022, 17:34","08.09.2022, 14:35","54332","10"
"C000157929","06.09.2022, 14:43","08.09.2022, 14:15","41844","10"
"C000132536","06.09.2022, 18:54","08.09.2022, 14:14","34431","10"
"C000147303","29.08.2022, 17:40","08.09.2022, 13:32","27729","5"
"C000075025","22.08.2022, 20:00","08.09.2022, 13:13","37186","10"
"C000142150","07.09.2022, 17:57","08.09.2022, 12:52","61267","10"
"C000179186","31.08.2022, 18:43","08.09.2022, 12:26","56766","0"
"C000168445","07.09.2022, 18:58","08.09.2022, 11:22","88690","10"
"C000155238","31.08.2022, 18:10","08.09.2022, 11:10","04129","10"
"C000147904","08.09.2022, 17:38","08.09.2022, 10:45","72175","10"
"C000187686","31.08.2022, 16:15","08.09.2022, 09:38","04720","10"
"C000194273","06.09.2022, 19:20","08.09.2022, 09:34","71032","10"
"C000078797","06.09.2022, 18:13","08.09.2022, 09:34","26388","5"
"C000160807","06.09.2022, 19:22","08.09.2022, 09:30","41844","10"
"C000075779","","08.09.2022, 09:17","26135","10"
"C000116831","07.09.2022, 18:05","08.09.2022, 08:44","27432","10"
"C000143955","31.08.2022, 12:16","07.09.2022, 23:20","66839","10"
"C000191922","07.09.2022, 09:49","07.09.2022, 21:39","56271","10"
"C000168464","05.09.2022, 19:54","07.09.2022, 21:33","14089","10"
"C000142801","06.09.2022, 17:38","07.09.2022, 21:12","12627","10"
"C000141689","22.08.2022, 15:50","07.09.2022, 21:12","67227","5"
"C000181953","07.09.2022, 14:59","07.09.2022, 21:11","17291","5"
"C000170259","31.08.2022, 07:39","07.09.2022, 21:07","30974","5"
"C000206353","06.09.2022, 18:34","07.09.2022, 21:03","56584","10"
"C000120995","01.09.2022, 08:54","07.09.2022, 20:53","38543","10"
"C000147118","05.09.2022, 20:05","07.09.2022, 20:52","38644","10"
"C000117825","30.08.2022, 11:02","07.09.2022, 20:47","66482","10"
"C000165335","01.09.2022, 19:56","07.09.2022, 20:45","99826","10"
"C000176492","06.09.2022, 18:38","07.09.2022, 20:15","16321","10"
"C000194278","07.09.2022, 12:59","07.09.2022, 20:04","16356","10"
"C000164620","02.09.2022, 12:39","07.09.2022, 19:26","64404","10"
"C000188525","06.09.2022, 18:00","07.09.2022, 19:24","68623","10"
"C000160102","31.08.2022, 11:22","07.09.2022, 19:21","38640","10"
"C000106261","01.09.2022, 18:11","07.09.2022, 19:17","17126","5"
"C000103893","06.09.2022, 16:00","07.09.2022, 18:52","85521","10"
"C000141458","30.08.2022, 16:30","07.09.2022, 18:47","23923","10"
"C000162639","24.08.2022, 16:00","07.09.2022, 18:08","14823","5"
"C000132378","30.08.2022, 11:23","07.09.2022, 18:07","24357","10"
"C000156559","","07.09.2022, 17:57","63599","10"
"C000134793","07.09.2022, 15:43","07.09.2022, 17:51","65375","5"
"C000141655","31.08.2022, 15:59","07.09.2022, 17:49","58762","10"
"C000137580","06.09.2022, 18:46","07.09.2022, 17:41","46244","5"
"C000172007","06.09.2022, 15:26","07.09.2022, 17:35","64291","5"
"C000160888","07.09.2022, 18:44","07.09.2022, 17:25","14621","5"
"C000154376","29.08.2022, 18:28","07.09.2022, 17:24","67346","5"
"C000148657","05.09.2022, 20:07","07.09.2022, 17:19","59846","0"
"C000164008","30.08.2022, 17:55","07.09.2022, 17:18","33142","10"
"C000095877","01.09.2022, 17:31","07.09.2022, 16:59","26817","10"
"C000150079","05.09.2022, 16:28","07.09.2022, 16:54","66978","10"
"C000160875","06.09.2022, 18:00","07.09.2022, 16:49","61184","10"
"C000133498","05.09.2022, 18:35","07.09.2022, 16:48","86551","10"
"C000156281","02.09.2022, 16:00","07.09.2022, 16:45","80997","0"
"C000182958","07.09.2022, 17:40","07.09.2022, 16:41","25358","10"
"C000153449","01.09.2022, 17:27","07.09.2022, 16:37","24623","10"
"C000140445","05.09.2022, 16:00","07.09.2022, 16:26","57339","10"
"C000162746","07.09.2022, 20:01","07.09.2022, 16:25","76694","10"
"C000163155","06.09.2022, 20:19","07.09.2022, 16:09","74564","10"
"C000080291","01.09.2022, 15:26","07.09.2022, 16:07","31863","10"
"C000173996","06.09.2022, 18:12","07.09.2022, 15:57","04319","10"
"C000149361","30.08.2022, 11:10","07.09.2022, 15:47","99885","10"
"C000181059","31.08.2022, 15:49","07.09.2022, 15:46","31613","10"
"C000152895","29.08.2022, 15:43","07.09.2022, 15:40","93183","10"
"C000144190","06.09.2022, 18:51","07.09.2022, 15:36","75203","10"
"C000141929","29.08.2022, 19:01","07.09.2022, 15:33","37581","10"
"C000126242","05.09.2022, 15:41","07.09.2022, 15:29","23974","5"
"C000175671","06.09.2022, 18:34","07.09.2022, 15:28","06188","10"
"C000093857","06.09.2022, 15:44","07.09.2022, 15:25","18069","10"
"C000139475","30.08.2022, 17:51","07.09.2022, 15:23","06179","10"
"C000121672","01.09.2022, 16:11","07.09.2022, 15:20","17348","10"
"C000141708","06.09.2022, 10:00","07.09.2022, 15:12","54317","10"
"C000168392","06.09.2022, 17:58","07.09.2022, 15:11","71067","10"
"C000116746","01.09.2022, 16:00","07.09.2022, 14:29","82152","5"
"C000124617","","07.09.2022, 14:20","56567","0"
"C000127194","06.09.2022, 15:12","07.09.2022, 14:18","49479","10"
"C000135166","01.09.2022, 18:13","07.09.2022, 14:17","55566","5"
"C000168411","06.09.2022, 16:04","07.09.2022, 14:03","01816","10"
"C000117074","23.08.2022, 18:25","07.09.2022, 13:48","39307","5"
"C000147439","04.08.2022, 10:08","07.09.2022, 13:47","67136","10"
"C000126303","02.09.2022, 16:00","07.09.2022, 13:34","46446","10"
"C000182290","06.09.2022, 16:00","07.09.2022, 13:21","16247","10"
"C000189712","06.09.2022, 17:10","07.09.2022, 13:21","86169","10"
"C000141326","05.09.2022, 18:00","07.09.2022, 13:08","56290","10"
"C000101125","09.08.2022, 09:34","07.09.2022, 12:59","99869","5"
"C000093881","05.09.2022, 20:13","07.09.2022, 12:41","30823","10"
"C000149460","05.09.2022, 17:43","07.09.2022, 12:13","50171","10"
"C000124635","05.09.2022, 16:02","07.09.2022, 12:04","86745","5"
"C000121249","06.09.2022, 18:14","07.09.2022, 11:53","67583","10"
"C000185195","26.08.2022, 17:00","07.09.2022, 11:18","07639","10"
"C000130919","06.09.2022, 17:59","07.09.2022, 11:18","67551","10"
"C000175549","07.09.2022, 16:18","07.09.2022, 10:53","76771","10"
"C000142624","01.09.2022, 11:54","07.09.2022, 10:29","76889","10"
"C000163248","02.09.2022, 15:21","07.09.2022, 09:51","16341","5"
"C000151678","03.08.2022, 12:39","07.09.2022, 08:43","31157","5"
"C000136216","01.09.2022, 15:33","06.09.2022, 22:34","66663","10"
"C000165972","24.08.2022, 16:00","06.09.2022, 20:39","31749","10"
"C000161667","06.09.2022, 13:00","06.09.2022, 20:39","32469","10"
"C000109012","06.09.2022, 12:27","06.09.2022, 20:38","07973","10"
"C000139846","30.08.2022, 18:55","06.09.2022, 20:37","67722","10"
"C000030937","","06.09.2022, 20:32","75446","10"
"C000142054","17.08.2022, 14:16","06.09.2022, 20:28","15518","10"
"C000114177","05.09.2022, 17:50","06.09.2022, 20:14","74626","10"
"C000087674","30.08.2022, 17:01","06.09.2022, 20:13","38442","10"
"C000132414","24.08.2022, 13:21","06.09.2022, 20:12","14806","10"
"C000108325","06.09.2022, 12:00","06.09.2022, 20:10","38468","10"
"C000139939","30.08.2022, 18:31","06.09.2022, 20:04","67278","10"
"C000158351","30.08.2022, 19:18","06.09.2022, 20:04","16866","10"
"C000141510","24.08.2022, 12:19","06.09.2022, 20:01","38228","5"
"C000112166","31.08.2022, 07:53","06.09.2022, 19:58","66540","5"
"C000101647","31.08.2022, 13:57","06.09.2022, 19:44","24107","10"
"C000183277","01.09.2022, 17:24","06.09.2022, 19:42","16775","10"
"C000172515","06.09.2022, 17:39","06.09.2022, 19:39","22964","10"
"C000134665","06.09.2022, 11:39","06.09.2022, 19:36","24351","10"
"C000138121","23.08.2022, 09:51","06.09.2022, 19:19","40625","10"
"C000132961","01.09.2022, 09:20","06.09.2022, 18:38","37647","10"
"C000133603","07.09.2022, 16:36","06.09.2022, 18:35","78176","10"
"C000123469","30.08.2022, 19:06","06.09.2022, 18:29","57334","0"
"C000119732","31.08.2022, 17:36","06.09.2022, 18:23","51789","5"
"C000160794","01.09.2022, 21:26","06.09.2022, 18:20","54534","10"
"C000166999","06.09.2022, 17:52","06.09.2022, 18:09","56412","10"
"C000116027","31.08.2022, 10:47","06.09.2022, 18:02","17179","10"
"C000169305","05.09.2022, 15:52","06.09.2022, 18:02","14641","10"
"C000178205","05.09.2022, 13:17","06.09.2022, 17:54","14547","10"
"C000119585","30.08.2022, 13:55","06.09.2022, 17:49","47809","10"
"C000146774","06.09.2022, 20:09","06.09.2022, 17:46","88480","10"
"C000161603","01.09.2022, 17:29","06.09.2022, 17:36","61389","10"
"C000176925","05.09.2022, 17:32","06.09.2022, 17:29","15732","10"
"C000077385","25.08.2022, 18:39","06.09.2022, 17:29","21629","10"
"C000165310","06.09.2022, 11:33","06.09.2022, 17:27","78176","5"
"C000147689","06.09.2022, 11:30","06.09.2022, 17:26","36433","5"
"C000181095","06.09.2022, 10:21","06.09.2022, 17:23","96450","10"
"C000130218","13.07.2022, 12:00","06.09.2022, 17:22","47627","10"
"C000163674","02.09.2022, 20:10","06.09.2022, 17:09","93309","10"
"C000132447","30.08.2022, 13:56","06.09.2022, 17:01","45894","10"
"C000158871","03.09.2022, 14:00","06.09.2022, 17:01","39218","10"
"C000166051","06.09.2022, 15:47","06.09.2022, 17:00","58119","5"
"C000002162","29.08.2022, 19:18","06.09.2022, 16:54","51379","10"
"C000160151","01.09.2022, 18:04","06.09.2022, 16:51","59077","10"
"C000125526","30.08.2022, 11:34","06.09.2022, 16:48","27476","10"
"C000135213","29.08.2022, 17:58","06.09.2022, 16:46","48565","10"
"C000109206","31.08.2022, 15:11","06.09.2022, 16:35","49492","10"
"C000172123","01.09.2022, 16:06","06.09.2022, 16:32","27305","0"
"C000108803","11.10.2022, 18:02","06.09.2022, 16:11","24254","5"
"C000142020","","06.09.2022, 16:08","39606","10"
"C000129210","29.08.2022, 16:08","06.09.2022, 16:03","39167","10"
"C000169199","05.09.2022, 20:35","06.09.2022, 16:01","01968","10"
"C000111710","15.08.2022, 16:37","06.09.2022, 16:01","15518","10"
"C000149641","30.08.2022, 17:08","06.09.2022, 15:55","90425","5"
"C000172115","06.09.2022, 09:41","06.09.2022, 15:42","76456","10"
"C000123365","","06.09.2022, 15:36","14943","10"
"C000154973","05.09.2022, 19:44","06.09.2022, 15:24","74921","5"
"C000168761","05.09.2022, 17:55","06.09.2022, 15:08","67258","10"
"C000051272","31.08.2022, 15:55","06.09.2022, 15:04","66687","10"
"C000110505","05.09.2022, 18:41","06.09.2022, 14:43","66909","10"
"C000157130","31.08.2022, 17:57","06.09.2022, 14:41","46509","10"
"C000139563","","06.09.2022, 14:28","36266","10"
"C000123435","06.09.2022, 12:00","06.09.2022, 14:17","52399","10"
"C000176590","06.09.2022, 10:42","06.09.2022, 14:16","14532","10"
"C000127599","14.07.2022, 08:36","06.09.2022, 14:09","39164","0"
"C000075553","05.09.2022, 18:53","06.09.2022, 14:01","26529","10"
"C000160386","03.09.2022, 18:00","06.09.2022, 13:48","08371","10"
"C000146115","06.09.2022, 15:39","06.09.2022, 13:32","49086","5"
"C000124708","25.08.2022, 19:51","06.09.2022, 13:20","65812","10"
"C000162297","05.09.2022, 18:27","06.09.2022, 12:58","38154","10"
"C000153310","06.09.2022, 11:21","06.09.2022, 11:33","76872","10"
"C000150197","30.08.2022, 17:30","06.09.2022, 10:47","06179","10"
"C000159487","01.09.2022, 20:12","06.09.2022, 10:23","40627","0"
"C000152195","05.09.2022, 18:22","06.09.2022, 08:07","89264","5"
"C000195706","05.09.2022, 15:49","05.09.2022, 21:00","04808","10"
"C000160638","05.09.2022, 18:04","05.09.2022, 20:59","56244","10"
"C000173849","","05.09.2022, 20:58","96268","5"
"C000134632","08.08.2022, 17:36","05.09.2022, 20:20","15537","10"
"C000094267","16.08.2022, 15:57","05.09.2022, 20:06","38154","10"
"C000102508","05.09.2022, 20:12","05.09.2022, 20:06","50374","10"
"C000163905","31.08.2022, 18:00","05.09.2022, 20:06","03222","5"
"C000160121","01.09.2022, 18:44","05.09.2022, 20:03","07907","10"
"C000104460","06.09.2022, 08:34","05.09.2022, 19:58","72770","10"
"C000113029","02.09.2022, 11:55","05.09.2022, 19:55","17039","10"
"C000128345","17.08.2022, 12:00","05.09.2022, 19:52","14770","10"
"C000178125","30.08.2022, 18:30","05.09.2022, 19:52","09376","10"
"C000164772","05.09.2022, 15:49","05.09.2022, 19:48","52249","10"
"C000132604","29.08.2022, 17:41","05.09.2022, 19:36","76865","10"
"C000160475","11.08.2022, 18:44","05.09.2022, 19:20","56291","10"
"C000161390","26.08.2022, 18:15","05.09.2022, 19:03","39122","10"
"C000171211","31.08.2022, 16:35","05.09.2022, 18:47","26389","5"
"C000092186","06.09.2022, 19:35","05.09.2022, 18:47","53773","10"
"C000163225","31.08.2022, 17:26","05.09.2022, 18:29","35614","10"
"C000172940","16.08.2022, 15:38","05.09.2022, 18:29","15711","0"
"C000109303","29.08.2022, 16:15","05.09.2022, 18:14","47804","10"
"C000151498","02.09.2022, 14:24","05.09.2022, 17:23","39343","10"
"C000058393","","05.09.2022, 17:21","58762","10"
"C000176562","05.09.2022, 17:53","05.09.2022, 17:14","65582","5"
"C000161668","01.09.2022, 17:58","05.09.2022, 17:01","38154","10"
"C000031280","30.08.2022, 17:16","05.09.2022, 16:56","28309","5"
"C000163016","31.08.2022, 20:02","05.09.2022, 16:55","09557","5"
"C000170332","29.08.2022, 15:48","05.09.2022, 16:45","66606","10"
"C000149545","05.09.2022, 11:30","05.09.2022, 16:41","33154","0"
"C000166862","29.08.2022, 20:29","05.09.2022, 16:06","35423","0"
"C000101029","05.09.2022, 16:55","05.09.2022, 15:49","23812","5"
"C000151316","31.08.2022, 13:52","05.09.2022, 15:44","24988","10"
